i,j,goalCurrent
0,650,"[63.98045004491471, 32.370557510590885, -240.9503637634105, -68.4508316574082]"
0,651,"[62.46953549413937, 32.0803621907941, -242.47294128938313, -68.76073228444825]"
0,652,"[61.26755066541693, 31.84950176815605, -243.59764119264048, -68.94786282566811]"
0,653,"[61.083450157342305, 31.821656175417832, -243.78413069800249, -68.97889144225209]"
0,654,"[59.33149118990004, 31.494382095839427, -245.44003089704174, -69.31280226435653]"
0,655,"[54.29318937137636, 27.869018634581796, -249.15639406218565, -71.83506637550404]"
0,656,"[53.938415769793785, 27.809283381422148, -249.40610181223124, -71.87672735135429]"
0,657,"[54.75217635537397, 27.957178092073605, -248.72652378516827, -71.76334727497037]"
0,658,"[54.309198001872154, 27.872093475980137, -249.2332198344152, -71.83256494382958]"
0,659,"[53.40079769198116, 27.703951467211592, -250.1133595492148, -72.05143385422535]"
0,660,"[52.6620530924099, 27.570255092821903, -250.70468601311524, -72.07811519972424]"
0,661,"[54.697266737119485, 28.985115914438577, -250.04159013711146, -71.5831482648329]"
0,662,"[54.29963755132459, 28.90873839313208, -250.52478455889994, -71.72135814865004]"
0,663,"[53.77381736487752, 28.80773765191772, -251.01759649031416, -71.80382027734423]"
0,664,"[52.40129122561665, 28.477848860742995, -255.20572540697245, -73.83666542166627]"
0,665,"[51.958859811787654, 28.392865625247254, -255.71507716664607, -73.90605004615554]"
0,666,"[51.258642421791826, 28.258366271240646, -256.4819750286308, -74.09188596714714]"
0,667,"[51.37788853561223, 28.281271336875673, -256.3536869178552, -73.99716128413844]"
0,668,"[50.531709342105, 28.11873530659909, -257.14640494612894, -74.1298639443859]"
0,669,"[50.31723017706208, 28.07753765918516, -257.3473334280902, -74.16349979360936]"
0,670,"[46.81834844880182, 26.23890190036151, -257.32456773711505, -73.783295178061]"
0,671,"[45.99144727422291, 26.080068835948712, -258.09922572175833, -73.91297454913314]"
0,672,"[45.44942497723996, 25.975955956373102, -258.60700332943486, -73.99797758545803]"
0,673,"[44.28746771111172, 25.752764553374014, -259.7868773601821, -74.18020236892258]"
0,674,"[43.36171109513773, 25.579362718712638, -260.5655443642328, -74.31058136857936]"
0,675,"[42.60309189122781, 25.433345690618562, -261.3661974078514, -74.42946467585155]"
0,676,"[48.605641400823664, 29.451028652814195, -255.78773206802336, -71.02299776658398]"
0,677,"[48.491311675705724, 29.42902276817735, -255.8947125514928, -71.04091439164633]"
0,678,"[47.69203147378876, 29.27517941818459, -256.6426141347463, -71.16616968883804]"
0,679,"[47.286584956843846, 29.197140139518478, -257.1435829150547, -71.31314782128443]"
0,680,"[46.91422950959711, 29.12547014287011, -257.49230840373576, -71.37170931992155]"
0,681,"[47.76856988740235, 29.302505408451044, -256.7160711324923, -71.24135573414286]"
0,682,"[47.17837023614018, 29.189133418710334, -257.39070061804637, -71.41760016067117]"
0,683,"[46.001565866720746, 28.966468059447894, -258.38829084005334, -71.58557781720373]"
0,684,"[45.153812447309626, 28.803287112299408, -259.1829771980934, -71.71938982654098]"
0,685,"[45.44506999697501, 28.862560402208516, -258.92570460361935, -71.7394816537212]"
0,686,"[41.42487183334632, 25.42412878490557, -261.73681747948905, -74.02338687188127]"
0,687,"[40.72407713323623, 25.288958677243752, -262.39311742535267, -74.13392143236041]"
0,688,"[40.8396608548684, 25.311252601690555, -262.4033026331172, -74.1969664060838]"
0,689,"[27.388342225284088, 17.039517960883796, -274.7104463567589, -82.03374736907568]"
0,690,"[26.80012708787121, 16.926062331952934, -275.3739929964138, -82.12685553927227]"
0,691,"[26.91113654245764, 16.94747396638106, -275.3850703154895, -82.03501075883374]"
0,692,"[24.967428134805346, 16.573834535395974, -277.140708244829, -82.33089689662225]"
0,693,"[27.464991369445084, 17.05655217998646, -274.80500808065796, -81.93725006941537]"
0,694,"[27.746408738755388, 17.11836294615999, -274.6634049258512, -81.96904267017779]"
0,695,"[39.54409910704008, 25.117784572954125, -268.7946633890838, -77.41502039669054]"
0,696,"[38.76849397103371, 24.96787140877906, -269.52067480426905, -77.53770714826835]"
0,697,"[39.33401731234246, 25.077178825110757, -268.9913121398365, -77.44825154970972]"
0,698,"[41.577852279984896, 25.51087940839721, -266.8725902998842, -77.01508883110665]"
0,699,"[40.57885022172502, 25.317786876361794, -267.9214900589449, -77.25134142261113]"
0,700,"[43.84334142407011, 25.95800697063052, -264.68714883687795, -76.70465341668121]"
0,701,"[41.969237272795354, 24.853159258099804, -266.7577210614211, -77.90119626655785]"
0,702,"[41.26933579837521, 24.717595283325828, -267.5232112132965, -78.08796287117124]"
0,703,"[42.09258181959279, 24.87704987362452, -266.75262543273715, -77.9573658579581]"
0,704,"[42.39916767472401, 24.93643251339607, -266.4656508292823, -77.90873009666485]"
0,705,"[41.88264156507833, 24.49053418260467, -262.78849838430006, -75.75963817859996]"
0,706,"[39.82957640139156, 24.101953091977986, -264.7978566116211, -76.00987876325696]"
0,707,"[39.16381844405234, 23.973002377866287, -265.5349420995174, -76.1938665768418]"
0,708,"[44.07537788421705, 27.491970884445468, -261.7591797049648, -73.63659198419079]"
0,709,"[45.029152395712515, 27.676707548878923, -260.86682832740286, -73.48528836501761]"
0,710,"[45.082663766515395, 27.687072170738954, -260.8167630919875, -73.47679949896823]"
0,711,"[26.59088346527422, 16.80926215953231, -276.08270529011304, -82.3617283288102]"
0,712,"[27.26496776713361, 16.939825604006412, -275.4514816512192, -82.25441610602638]"
0,713,"[26.907479300566852, 16.870583633193604, -275.789730752486, -82.23784729413676]"
0,714,"[26.93057635043023, 16.875057302702054, -275.87517809244093, -82.30765022838656]"
0,715,"[25.678792089917746, 16.63430933415561, -276.98675928599965, -82.42221502351667]"
0,716,"[27.15528769094324, 16.920873338366242, -275.6069949097097, -82.18815745622148]"
0,717,"[27.651446991830735, 17.017169863658914, -275.1433410201526, -82.10950511287824]"
0,718,"[27.487473412382506, 16.987792804334365, -275.34213596279756, -82.1982450973382]"
0,719,"[26.841429762638757, 16.862152088169125, -275.94594810840306, -82.30094545199785]"
0,720,"[40.145120191476536, 25.65359625804582, -262.97574748815117, -73.66080341791643]"
0,721,"[39.431216141045, 25.52701170126782, -263.7858825088141, -73.86045122867637]"
0,722,"[40.09713249132015, 25.65626287002073, -263.163161479029, -73.75450953742231]"
0,723,"[40.602461081208666, 26.705982761486915, -266.22360590815254, -74.99474819518302]"
0,724,"[39.89624769677228, 26.568632176680463, -266.8835371422301, -75.10702034869237]"
0,725,"[41.562826058057624, 26.892762981325298, -265.4449213164551, -74.92356139210717]"
0,726,"[39.23240451833212, 25.257913451271992, -267.1378472329416, -76.01982239997575]"
0,727,"[38.503533953503, 25.116156298924356, -267.81954472347206, -76.13610413741915]"
0,728,"[38.589933745787, 25.147737733514408, -267.72475367631256, -76.02948294635232]"
0,729,"[38.54292098030651, 25.138593714487527, -267.8554575501322, -76.03695738637255]"
0,730,"[17.677076258773333, 12.786604584999969, -286.4435799993707, -87.60566518998759]"
0,731,"[18.47692795718772, 12.942490982032059, -285.698008508159, -87.47903659445885]"
0,732,"[17.777085019993503, 12.806095705027795, -286.4520899418883, -87.65964825222424]"
0,733,"[38.09150085945743, 25.263731861264308, -265.07416123560637, -74.0348039588114]"
0,734,"[42.648010955550326, 26.153501009019404, -260.82644452248104, -73.31145156381088]"
0,735,"[45.499600024600184, 26.720233814901064, -258.18688594936515, -72.86195571826454]"
0,736,"[46.394065617408856, 26.894559904110512, -257.35239246023434, -72.71984810969688]"
0,737,"[47.82454725854569, 27.17335237213856, -256.01782171156924, -72.49258131849076]"
0,738,"[48.16724394715381, 27.246410049622323, -255.72162036728665, -72.50027787556529]"
0,739,"[50.553642937178175, 28.625953122075913, -254.4978939264543, -71.96138157976914]"
0,740,"[51.55973014851606, 28.829414753114495, -253.46593825593823, -71.78518336617189]"
0,741,"[51.369431154652524, 28.7921772016304, -253.7552581576167, -71.89225834664944]"
0,742,"[50.81917288719426, 27.74328201847584, -257.2461992594353, -74.43745965984174]"
0,743,"[50.05881519977947, 27.59449584805739, -258.06282877158753, -74.63250309901964]"
0,744,"[50.16870540193224, 27.615999072941477, -257.9225291218157, -74.46691608625099]"
0,745,"[54.83533944924204, 31.373214663971314, -253.28866136861345, -71.30395439852335]"
0,746,"[54.13814217609276, 31.2367876717609, -253.90176398538193, -71.33689073039751]"
0,747,"[54.99428380402149, 31.40431676532268, -253.1049506187713, -71.20106416542967]"
0,748,"[55.07323757642919, 31.41976637493545, -253.03146812575085, -71.18853817750015]"
0,749,"[54.81401825731709, 31.369042550572868, -253.2727242586315, -71.22966323034157]"
0,750,"[53.418094619884705, 31.113442723619396, -254.60268699454244, -71.51530900071509]"
0,751,"[53.71639537574309, 31.171817953817165, -254.3247961313724, -71.46781398050777]"
0,752,"[52.98311842799077, 31.034600585797868, -254.90292910983777, -71.56662412914484]"
0,753,"[55.23629143693576, 31.476413059103916, -252.9178394298542, -71.28529879022332]"
0,754,"[57.82390823944278, 31.983804801746537, -250.47431849288117, -70.79642112305838]"
0,755,"[58.967929579925354, 32.20812974081998, -249.40958973571918, -70.61439944688844]"
0,756,"[59.44215291691537, 32.301117622613, -248.96823501064242, -70.53894724715816]"
0,757,"[61.2075261353936, 32.64728008100732, -247.4328189263827, -70.33190624613843]"
0,758,"[54.45623086366222, 28.335625929670705, -252.50449818168414, -73.05261359864062]"
0,759,"[56.783491146476656, 28.791965774633884, -250.3366512515392, -72.68103339557923]"
0,760,"[58.369426301304, 29.102943196463276, -248.8593499448527, -72.42781629252264]"
0,761,"[58.84953028495696, 29.372927482367885, -246.18710684646996, -70.92385144188741]"
0,762,"[59.81179200164734, 29.5612480754412, -245.28928500366314, -70.76955773281645]"
0,763,"[61.14803416114193, 29.82275896338454, -244.04252710270475, -70.5552981863445]"
0,764,"[61.44221954813949, 30.7269253625213, -247.04235669134366, -71.72094128197877]"
0,765,"[61.42587956842925, 30.72881775689463, -247.0672837566686, -71.72522508215144]"
0,766,"[62.478520772671814, 30.934826176888908, -246.0851348782346, -71.55643948785168]"
0,767,"[60.558456441567294, 29.536053215136118, -247.02668906127073, -72.21617905218294]"
0,768,"[60.5917554961702, 29.542570046890752, -246.99559292091982, -72.21082117253566]"
0,769,"[60.5603996319783, 29.536433509565697, -247.1126750653935, -72.21586638924167]"
0,770,"[62.44241479925238, 30.92776001369245, -246.3904008611994, -71.63115743156101]"
0,771,"[61.86359594914443, 30.81448157057902, -246.93065087353895, -71.72429045811191]"
0,772,"[59.99698074704665, 30.449173384872804, -248.67288661064126, -72.0246323062477]"
0,773,"[65.36657864231304, 33.475107463723866, -243.80402202268533, -69.77963435883764]"
0,774,"[66.23149353698444, 33.64471606852556, -243.10004154880582, -69.71107113416498]"
0,775,"[66.05024613385392, 33.597722501938, -243.36588543864505, -69.75701824374079]"
0,776,"[66.99378882978581, 33.79420111249403, -242.3884208506403, -69.58807822199084]"
0,777,"[66.3453898996202, 33.66705098642055, -242.96987329972455, -69.62225202316596]"
0,778,"[69.16220558984523, 34.21942461548621, -240.3641524820968, -69.23821394413753]"
0,779,"[70.30907449157127, 34.444324007912684, -239.27384940390382, -68.98493411913675]"
0,780,"[69.67753668429984, 34.32048032452749, -239.96268450651044, -69.15506759305889]"
0,781,"[69.51183138840592, 34.2879857470633, -240.1965672328328, -69.18180339622747]"
0,782,"[70.65298973120262, 34.51176530684658, -239.13182176728435, -68.99768263730662]"
0,783,"[69.93755480074655, 34.38447785712658, -239.70527729769432, -69.09684724601624]"
0,784,"[70.85629512585305, 34.57839783122486, -238.7551489558228, -68.93254661545427]"
0,785,"[71.29295841899388, 34.668706814982365, -238.45479086958338, -68.93103898579298]"
0,786,"[70.35168735801734, 34.483742207653755, -239.33324917642906, -69.08333723286445]"
0,787,"[69.27850236718064, 34.27285583426931, -240.3138461171035, -69.18844029567283]"
0,788,"[68.83258823759, 34.185231413099444, -240.8297655601535, -69.32912842177967]"
0,789,"[68.72618982242119, 34.16432357698508, -240.92903779457671, -69.3463437519786]"
0,790,"[68.48158795918302, 34.12160370161578, -241.16744071431333, -69.38768647995785]"
0,791,"[67.78946957740807, 33.98586014938587, -241.8137012410477, -69.49975798138922]"
0,792,"[68.11974860996827, 34.050637000120275, -241.50530558624038, -69.44627743811078]"
0,793,"[68.78324070774245, 34.1807661465206, -240.98582219689004, -69.40750134204158]"
0,794,"[68.35407356479442, 34.09659460301278, -241.38690133473628, -69.47723280548571]"
0,795,"[68.44852306152166, 34.11511876091652, -241.29863334092587, -69.46188656629529]"
0,796,"[67.83380107645074, 33.99455478214551, -241.87312318209538, -69.5617671474037]"
0,797,"[67.4802826854262, 33.9252200506315, -242.30436539103127, -69.68842531986341]"
0,798,"[66.9006302233642, 33.8115341750197, -242.8465498587117, -69.7829295878126]"
0,799,"[65.73385702382878, 33.58269768848481, -243.913330448262, -69.90296794608156]"
0,800,"[65.14811700051996, 33.46121385446846, -244.52522014405574, -69.99595031708152]"
0,801,"[63.15648936543929, 31.532666105959358, -247.06840328914578, -71.89980885962109]"
0,802,"[62.15504546775796, 31.347015372419882, -247.9151768778593, -72.04748191061609]"
0,803,"[62.43303026337404, 31.401753966407135, -247.65565778404044, -72.00222308714012]"
0,804,"[62.979036697449466, 31.509269287319007, -247.13011415361126, -71.84516763236378]"
0,805,"[46.16627756570119, 20.997641456069093, -262.4640722847772, -80.82246802259314]"
0,806,"[46.38076512288445, 21.03987666998413, -262.3516149879677, -80.84771645816389]"
0,807,"[45.992581863055584, 20.963438655432544, -262.71350459168565, -80.91070152541123]"
0,808,"[64.8913912598006, 33.44098488146434, -244.7353738162592, -70.0046458945187]"
0,809,"[64.4744414272517, 33.358882378173234, -245.12408148422483, -70.07229851110354]"
0,810,"[64.04583982722737, 33.274485499869066, -245.5236516853047, -70.14184169699917]"
0,811,"[63.94365754601555, 33.254364563428815, -245.72246869778417, -70.22948927385491]"
0,812,"[63.23773335201218, 33.125896041459086, -246.28262788368198, -70.32723059287429]"
0,813,"[62.718334778049666, 33.02341684033117, -246.73814064222896, -70.34004743518625]"
0,814,"[63.26135353936147, 33.141137852334346, -246.13398037675955, -70.23486788147714]"
0,815,"[63.0717047177206, 33.10364532377554, -246.3104927751218, -70.26559730270023]"
0,816,"[62.76014130737588, 33.04205095182446, -246.70481613622775, -70.38768754358411]"
0,817,"[62.345867943992545, 32.96015138728501, -247.09072820379407, -70.45504298162366]"
0,818,"[61.20020521435501, 32.73366016926393, -248.15795847203358, -70.64131277790048]"
0,819,"[60.943108279072796, 32.68283351974904, -248.3974544633988, -70.68311338162054]"
0,820,"[60.24294485493128, 32.54441506321271, -249.12439212412423, -70.79693890868307]"
0,821,"[59.70320353611317, 32.43771117422952, -249.59448505987163, -70.81139413838525]"
0,822,"[60.2584412341089, 32.54747861211245, -249.07798995780897, -70.72142719706876]"
0,823,"[60.022244117571276, 32.510134175169696, -249.30375126670825, -70.81527057455375]"
0,824,"[59.54154096527334, 32.41491414276891, -249.75099499198424, -70.89337325100307]"
0,825,"[59.78809652736642, 32.47237699565737, -249.53803649511602, -70.85618406837615]"
0,826,"[39.30126123618186, 19.569713903783402, -269.2061492164289, -82.05946838167048]"
0,827,"[39.42359854509456, 19.601272432222853, -269.1303541261716, -82.09341154922578]"
0,828,"[40.044398776302145, 19.72425399212034, -268.55287541739324, -81.99253793324677]"
0,829,"[39.735793627345366, 19.663118798054324, -268.85744125397395, -81.9796625612456]"
0,830,"[39.79219691925349, 19.938756149708563, -269.291911586688, -82.00099437118598]"
0,831,"[39.21687447020519, 19.824783814211248, -269.82647345865746, -82.09415998458914]"
0,832,"[40.346708694338794, 20.048605856028523, -268.86866488345447, -81.97432153273677]"
0,833,"[58.13274968275114, 31.748102924972525, -248.0011664745178, -69.67288178174304]"
0,834,"[57.67405349339612, 31.657234445790127, -248.42773467744647, -69.74741516773426]"
0,835,"[59.29987734487228, 31.979312858976506, -246.91578673739937, -69.48323560948198]"
0,836,"[62.55319203264366, 34.72899359174137, -250.81772470552093, -71.33431596488481]"
0,837,"[62.73051693296044, 34.764121949872305, -250.65267711938137, -71.30540445355014]"
0,838,"[62.62752209295816, 34.74371850050465, -250.74854098112237, -71.32219699920402]"
0,839,"[62.2296319208782, 34.2211350206765, -247.13090183456535, -69.56259639762186]"
0,840,"[61.88004891058548, 34.142436489854646, -247.63289503153248, -69.63841956188118]"
0,841,"[61.833460405837364, 34.142498194639145, -247.6072321613868, -69.70115207583416]"
0,842,"[60.450475310618316, 33.29918519727347, -252.30222812538372, -72.10735162008093]"
0,843,"[60.105213047845595, 33.230653444070256, -252.62327805661798, -72.16360590932852]"
0,844,"[58.91190323347788, 32.993791143984346, -253.73290420216654, -72.35803432707777]"
0,845,"[59.89201148336357, 33.18833466621634, -252.82152835789992, -72.19834327790188]"
0,846,"[59.40431129783769, 33.091530142944066, -253.27502741617687, -72.27780527030832]"
0,847,"[59.77157788674034, 33.164429576054225, -253.03930640080443, -72.29056684520906]"
0,848,"[61.42697613726662, 34.514713433013604, -251.97559560954093, -71.498501836956]"
0,849,"[60.840132824317735, 34.40897901171563, -252.54145705822498, -71.59770799397722]"
0,850,"[60.43457529752248, 34.33711347913772, -252.91480895932446, -71.71818457914975]"
0,851,"[58.14657252412792, 33.302480022747154, -250.98965379625776, -70.32618145307396]"
0,852,"[57.74107484720194, 33.22182678649745, -251.3234395903442, -70.3165083229768]"
0,853,"[57.940406104030004, 33.2614736497564, -251.09480318804557, -70.20806398438008]"
0,854,"[57.749715018278316, 33.22354531116162, -251.27166300796057, -70.23901019215846]"
0,855,"[56.067648107852115, 32.170835139834175, -252.86600718578464, -70.99678134944307]"
0,856,"[56.732416722181206, 32.30305720460486, -252.24945577777336, -70.88889970630024]"
0,857,"[56.59680748292366, 32.27608461108868, -252.485109762444, -70.98631537447369]"
0,858,"[56.0334069219615, 32.17175170862264, -252.90265772853243, -71.05956127836737]"
0,859,"[55.50169427619817, 32.065787288748005, -253.3959008265685, -71.14608555698719]"
0,860,"[56.198280528754914, 32.20460918575001, -252.74971276992153, -71.0327318057097]"
0,861,"[57.75501603550127, 33.65123920689157, -251.94761317342923, -70.39396172905658]"
0,862,"[56.50209425971706, 33.401545824239975, -253.06358978414406, -70.52067099293704]"
0,863,"[56.05097520071953, 33.311642810343365, -253.5944052689662, -70.67125606302253]"
0,864,"[56.81249558372793, 33.4634053577478, -252.88818508089685, -70.54733574192596]"
0,865,"[56.50835558020547, 33.40279363581356, -253.1702390026035, -70.5968276895294]"
0,866,"[55.908919807460116, 33.28333274953, -253.7261448635751, -70.6943723844487]"
0,867,"[55.47079650532595, 33.19601964551766, -254.19798505343442, -70.76566710155905]"
0,868,"[55.947505906778034, 33.29799625914283, -253.5955658720838, -70.59084665091873]"
0,869,"[55.503806288991385, 33.209399267303134, -253.95762950029425, -70.58493182014834]"
0,870,"[52.37937071312091, 31.269768804046876, -257.53684635973946, -72.32064281045822]"
0,871,"[52.08819762615066, 31.211627984050388, -257.8062239682173, -72.36783245341248]"
0,872,"[51.65060850761698, 31.124251123648154, -258.2110577784883, -72.4387513507568]"
0,873,"[56.528320348851594, 34.88697556710059, -251.76228439790438, -68.89771374927888]"
0,874,"[56.67631493859807, 34.91652681063219, -251.62536779936713, -68.87372866218871]"
0,875,"[56.4620665517633, 34.873746150430684, -251.82357883139042, -68.90845132486147]"
0,876,"[56.659818716369166, 34.91323288021708, -251.64062921291043, -68.87640216077739]"
0,877,"[56.35746246074593, 34.85285902899367, -251.92035288481839, -68.9254042299463]"
0,878,"[57.518453634899295, 35.09858503677149, -250.87269743465984, -68.74187566232918]"
0,879,"[57.08934261955827, 35.0130600383063, -251.26999000953387, -68.81147348399901]"
0,880,"[56.53271671752399, 34.902120380000554, -251.90211131376736, -68.9818886445938]"
0,881,"[56.28714213936251, 34.853175550645254, -252.07054816950392, -68.94158295210423]"
0,882,"[55.90295944438037, 34.776605098654905, -252.48567875824833, -69.08437700046876]"
0,883,"[55.707497724354695, 34.737648132491, -252.6070530863331, -69.03559589324388]"
0,884,"[54.19157161712407, 34.440863436348366, -253.886509965212, -69.25979794707712]"
0,885,"[54.04513100208337, 34.40632615219217, -254.2644693115097, -69.38672489015379]"
0,886,"[53.72711805813326, 34.34811357621319, -254.43502822840995, -69.41668797490517]"
0,887,"[53.660000062410695, 34.334710331485454, -254.49716357760596, -69.427603655937]"
0,888,"[53.29271186052383, 34.26136407609595, -254.83718536213823, -69.48733727603978]"
0,889,"[53.696597434510394, 34.34201870726998, -254.46328308891455, -69.42165167188054]"
0,890,"[53.42200336535163, 34.28718316770868, -254.7174920859302, -69.46631005656411]"
0,891,"[53.503936109254106, 34.303544869304766, -254.76049547907817, -69.53455124624666]"
0,892,"[53.30161273752201, 34.26314155218733, -254.9479614373653, -69.56756745747212]"
0,893,"[52.81690355054436, 34.166346709240926, -255.3970764923856, -69.64666489818384]"
0,894,"[52.332170661491375, 34.07422346100238, -255.72125470780915, -69.70375865820786]"
0,895,"[48.05782858838447, 30.600756174364687, -260.4090318908542, -72.37144356747368]"
0,896,"[47.7135947330576, 30.531879945476412, -260.7277756276475, -72.42758021562523]"
0,897,"[47.40841007900702, 30.470816898480017, -261.126775213244, -72.55724045345677]"
0,898,"[48.95380685889648, 31.941834020027848, -260.21327791189435, -71.89698141395736]"
0,899,"[48.790633206954936, 31.904808065489565, -260.37001859578453, -71.78238410754888]"
0,900,"[48.53812393807285, 31.858500452173224, -260.48614055273475, -71.80279613152055]"
0,901,"[47.733272105242065, 31.08731084195019, -256.89569143341146, -70.01321747893516]"
0,902,"[48.6880156672255, 31.278711987921422, -256.13270686869305, -69.93994196844598]"
0,903,"[49.34537454922041, 31.41049527333768, -255.52479006699633, -69.83281264310223]"
0,904,"[49.28601755145053, 31.39859574570854, -255.51779064641056, -69.76102230245402]"
0,905,"[47.48584861986796, 30.318786388092665, -262.14768343461924, -73.14141158333643]"
0,906,"[47.170991587672404, 30.255665777303587, -262.4385187743199, -73.19255030990284]"
0,907,"[46.35430461858267, 30.091941372125284, -263.30906560889133, -73.40491893671177]"
0,908,"[50.97798529066056, 33.80078025795769, -256.860183704134, -69.80481028071803]"
0,909,"[51.83105151577213, 33.9717977537306, -256.1921856314064, -69.74859841709925]"
0,910,"[52.058863592645814, 34.01746812461964, -255.9815715231688, -69.71147203945516]"
0,911,"[51.61857400700997, 33.933703937616166, -256.3833010593299, -69.84339179162079]"
0,912,"[51.796127631461104, 33.97398823051752, -256.0940340165551, -69.79227293965126]"
0,913,"[51.44780708030291, 33.915486500638636, -256.5070307918501, -69.79437498530324]"
0,914,"[52.24619366384196, 34.08034748878851, -255.64439584491788, -69.64226634731106]"
0,915,"[52.803789561255655, 34.1873525905643, -255.37255857002927, -69.65495997087642]"
0,916,"[52.73114344165589, 34.177765152703145, -255.31528082940787, -69.64483486410991]"
0,917,"[52.32851313497476, 34.09688398584311, -255.68751818126844, -69.71063604427489]"
0,918,"[52.1777758952016, 34.06660359303658, -255.82687686845335, -69.73527077272752]"
0,919,"[52.05185545848652, 34.041308448374, -255.94329207399093, -69.75584973363844]"
0,920,"[52.64360007479763, 34.160179269214346, -255.39621589691657, -69.6591419263437]"
0,921,"[52.413943360893796, 34.114045377429356, -255.60853674212376, -69.69667432903898]"
0,922,"[52.53916275470907, 34.139199695217236, -255.61152283852303, -69.75770721736353]"
0,923,"[52.260332409352145, 34.083187707758185, -255.8695285979725, -69.80342916146009]"
0,924,"[51.757803648156084, 33.98223874313278, -256.33452574350065, -69.8858326455461]"
0,925,"[51.20992723620084, 33.87218025335018, -256.8414837274676, -69.97567213072544]"
0,926,"[51.35935839970222, 33.90219827898981, -256.70321290627976, -69.95116876006415]"
0,927,"[50.947131450539935, 33.81938931973826, -257.0846524764528, -70.01876476544356]"
0,928,"[50.68102069564876, 33.76593246859601, -257.33088861450835, -70.06240098101779]"
0,929,"[50.62652039208823, 33.75498434056627, -257.38131853522714, -70.07133781258628]"
0,930,"[50.386309333957854, 33.706730271382014, -257.6035893085239, -70.11072705681345]"
0,931,"[50.59154590669933, 33.747958597243816, -257.413680933418, -70.07707284642453]"
0,932,"[51.14461212655881, 33.85905962583214, -256.901920744985, -69.98638234875385]"
0,933,"[50.82757076511854, 33.79537173440748, -257.1952837113816, -70.03837004537816]"
0,934,"[50.617766977180594, 33.753225937386006, -257.38941819689825, -70.07277317697083]"
0,935,"[50.295785448326185, 33.705014243371956, -257.8390851037763, -70.21371955639681]"
0,936,"[50.051913736868286, 33.63955622701261, -257.967460782921, -70.16556046017452]"
0,937,"[49.998547263548936, 33.64541380524439, -258.04841978766433, -70.17991180853538]"
0,938,"[49.704695278602266, 33.56980630110318, -258.288649225927, -70.22249652614613]"
0,939,"[50.06815871049838, 33.65937187977641, -258.0500532923757, -70.25119860274961]"
0,940,"[48.87805017588484, 33.42073837400567, -259.08570187623957, -70.36378754476537]"
0,941,"[48.82422705729392, 33.409946081448055, -259.1355277593055, -70.3726200224809]"
0,942,"[48.47508208644872, 33.33993760239613, -259.45874307914966, -70.42991538654024]"
0,943,"[47.86237218519111, 33.217080646492505, -260.1482357719229, -70.61438429971679]"
0,944,"[47.66781037962298, 33.17806826703176, -260.32850398065693, -70.64641916081862]"
0,945,"[47.312933706720365, 33.106910501073465, -260.65730943123776, -70.70485007890919]"
0,946,"[47.11545228745428, 33.06731269798793, -260.8402827625419, -70.73736565830518]"
0,947,"[48.02353065690518, 33.24939518753751, -259.99891690158563, -70.5878493421404]"
0,948,"[47.78810714959109, 33.20218946196102, -260.2170448832492, -70.6266121370008]"
0,949,"[47.58218623321355, 33.16089942096266, -260.40783769907375, -70.66051729086617]"
0,950,"[47.49870396055351, 33.144160050716025, -260.4851868977488, -70.67426275854066]"
0,951,"[48.15150769138101, 33.25779892778225, -259.8474250829858, -70.56092823718802]"
0,952,"[47.58036569097574, 33.16053437662932, -260.40952449411134, -70.66081704557676]"
0,953,"[46.450935627726004, 32.93406775810056, -261.4559803172257, -70.84677921371534]"
0,954,"[46.23822735247549, 32.891416756151436, -261.7764014583032, -70.96644674133034]"
0,955,"[46.25540216002697, 32.89486054671149, -261.7604746685609, -70.96360945728247]"
0,956,"[46.40409089619029, 32.92467473033198, -261.622590489607, -70.93904602750597]"
0,957,"[45.40118350669302, 32.72357768803841, -262.5526210052726, -71.10472666929435]"
0,958,"[47.59978983271864, 33.16442919034243, -260.4448976669365, -70.65761883470006]"
0,959,"[47.71059274050732, 33.186646732328036, -260.39529776510165, -70.63937498796807]"
0,960,"[47.54357895209895, 33.13567700853033, -260.5858965221257, -70.74485713207778]"
0,961,"[42.64688563856508, 29.555929653235374, -265.9353562780053, -73.45213877934387]"
0,962,"[42.545730640024104, 29.535646652798018, -266.02902232437106, -73.46879408493456]"
0,963,"[41.8831026367626, 29.387089207711153, -266.61268217324334, -73.57257804423641]"
0,964,"[44.46924166300022, 31.085660003176365, -264.8053509944452, -72.73787489034729]"
0,965,"[44.345608887333405, 31.060869892167606, -264.9198306886269, -72.75823119195825]"
0,966,"[44.08126140383278, 31.00786450241136, -265.16460735812785, -72.80175635812243]"
0,967,"[43.864293206915924, 30.966886110929984, -265.24520936481144, -72.81608867067992]"
0,968,"[43.75098619449118, 30.944122439275827, -265.35005905860027, -72.83473260579729]"
0,969,"[43.867372621614, 30.967504773302014, -265.2423597998884, -72.81558197293366]"
0,970,"[44.5117904092154, 31.09696997242022, -264.6460418293041, -72.7095471992386]"
0,971,"[44.40895701899622, 31.076310478537714, -264.7411996597421, -72.7264677676493]"
0,972,"[44.17036227823672, 31.02837617843722, -264.96198551379393, -72.76572698709984]"
0,973,"[44.1749979204611, 31.029307490941573, -264.9576958793103, -72.76496422219225]"
0,974,"[44.11176632194895, 31.000018215158637, -265.1051615755652, -72.85249318976547]"
0,975,"[44.09218191227393, 31.01266954084706, -265.1549480752284, -72.8613678686395]"
